measure,location,sex,age,cause,metric,year,val,upper,lower
5,54,3,27,976,2,2019,0.04813960329390545,0.05337513535467921,0.043127767149770437
5,44,3,27,491,2,2019,0.07844860383540717,0.08242340988716819,0.07454833449570943
5,77,3,27,491,2,2019,0.05571858814730331,0.0593058626688691,0.05195228226508922
5,87,3,27,509,2,2019,0.03701717634006704,0.0391884116532193,0.03509371454934153
5,171,3,27,1029,2,2019,0.0032401969432700717,0.004059453742562176,0.002553156095755091
5,22,3,27,491,2,2019,0.07452669228780542,0.07858882478113685,0.07063663661745985
5,30,3,27,1029,2,2019,0.004647702022478821,0.006064976289584823,0.0034218222708506402
5,72,3,27,1029,2,2019,0.03027519772976352,0.03514533417019127,0.026066038234984594
5,349,3,27,976,2,2019,0.040095286993981766,0.04488069803390886,0.03552624688356196
5,204,3,27,976,2,2019,0.0391067215838972,0.04315842857074387,0.03501816236335591
5,140,3,27,509,2,2019,0.021007585994423244,0.022452636765968682,0.019631253509891353
5,62,3,27,976,2,2019,0.029470535186733066,0.032594734766481934,0.026531897638162414
5,171,3,27,976,2,2019,0.04930009779915746,0.05478941197488505,0.044315772393833885
5,107,3,27,1029,2,2019,0.0183923100209045,0.02188337500598969,0.015100784238102974
5,44,3,27,589,2,2019,0.08268609009645482,0.08829739597904215,0.07711401194998194
5,20,3,27,491,2,2019,0.057933806438404956,0.06107515515757376,0.05496531487921146
5,215,3,27,509,2,2019,0.03505567526795907,0.036799397203360666,0.03326701048962245
5,77,3,27,589,2,2019,0.06884917978716061,0.07386418172198182,0.06373941462968158
5,28,3,27,1029,2,2019,0.010149644203080531,0.012694779202368365,0.007885185964354143
5,22,3,27,509,2,2019,0.00695309727262128,0.007418996146474698,0.006469462074093199
5,18,3,27,491,2,2019,0.05572860502168698,0.0589370366231194,0.05258358598775027
5,385,3,27,1029,2,2019,0.013592981954665656,0.017224741861239533,0.01059322385559049
5,127,3,27,1029,2,2019,0.007305583828530789,0.009466096942296947,0.005560813234226072
5,215,3,27,589,2,2019,0.07960798059796649,0.08479554752763929,0.07425039130471406
5,184,3,27,491,2,2019,0.07410384087967176,0.07988381461752371,0.06874827188814228
5,351,3,27,509,2,2019,0.010620014901478118,0.011281474302399296,0.009980442435644546
5,181,3,27,976,2,2019,0.030959072455279332,0.03431109495989731,0.027795170345833425
5,152,3,27,491,2,2019,0.08295658629434996,0.08638172967436053,0.07939060556559706
5,55,3,27,509,2,2019,0.020495291006100806,0.021787701536967796,0.01929200547008622
5,20,3,27,589,2,2019,0.10385814983147666,0.1113643905296882,0.09623347414946373
5,129,3,27,1029,2,2019,0.005947004326092771,0.007490556138409895,0.004822513809274851
5,18,3,27,589,2,2019,0.12643705046169554,0.13525082628391813,0.11784311966467774
5,416,3,27,491,2,2019,0.06498480528268462,0.0688669699384465,0.06167003590388355
5,152,3,27,589,2,2019,0.13119232564592737,0.13935312868309901,0.12303926700146603
5,52,3,27,491,2,2019,0.07635062576527332,0.08026920114866093,0.0725609923429543
5,161,3,27,491,2,2019,0.06332504632566245,0.0666778033606773,0.060065738426899676
5,205,3,27,491,2,2019,0.06655201688926106,0.07169768053534234,0.062160730735605726
5,184,3,27,589,2,2019,0.05906337663947342,0.06347966186438109,0.05458553616236202
5,160,3,27,1029,2,2019,0.004034663468912861,0.005131319644446205,0.0031048558866198844
5,172,3,27,491,2,2019,0.065961990490918,0.07129139343368948,0.061401426667612564
5,76,3,27,1029,2,2019,0.021848201453886367,0.027210407109210084,0.01749723280754934
5,172,3,27,589,2,2019,0.06553393989695491,0.07003495367277,0.06051720117752198
5,106,3,27,1029,2,2019,0.013947691733872487,0.017100504443787332,0.0113905625248346
5,63,3,27,509,2,2019,0.020257704584730432,0.021965768022428913,0.018752834514130196
5,161,3,27,589,2,2019,0.07007670372370925,0.07516724125494967,0.06489382194630827
5,18,3,27,976,2,2019,0.0497461938380616,0.05451777982475128,0.04544782532560133
5,87,3,27,1029,2,2019,0.02069617883236507,0.02465078636880165,0.01735789968716291
5,349,3,27,1029,2,2019,0.022573730823620252,0.025961986199983973,0.019606669941348614
5,215,3,27,976,2,2019,0.04407333028322213,0.04894231899138848,0.039389593902780386
5,194,3,27,491,2,2019,0.06364221256904024,0.06797168992760373,0.05959931627424812
5,55,3,27,589,2,2019,0.07923787583376425,0.08471109597733896,0.07330838884007593
5,94,3,27,1029,2,2019,0.021602202084306032,0.02699384627380047,0.017185932323009506
5,205,3,27,509,2,2019,0.017306590523633886,0.018389613332620836,0.016304216322579643
5,416,3,27,976,2,2019,0.1212601252666338,0.1342653619656405,0.10982102480037471
5,205,3,27,589,2,2019,0.06965897028885672,0.07434283974466346,0.06480587486602254
5,152,3,27,976,2,2019,0.09905272763951481,0.1098054878726836,0.08958351631618393
5,153,3,27,491,2,2019,0.08623869713289764,0.09047286878972136,0.08231989175200669
5,416,3,27,589,2,2019,0.11164556514175132,0.11975735383744916,0.10341185728974875
5,172,3,27,509,2,2019,0.018917023720877443,0.020352551042607653,0.01750795769223254
5,50,3,27,1029,2,2019,0.01569396152928346,0.018235583249853176,0.013372843986613089
5,52,3,27,589,2,2019,0.07708625820226324,0.08277251947394412,0.071317606530828
5,52,3,27,976,2,2019,0.041855463045866854,0.04657132457223183,0.0371691735623795
5,184,3,27,976,2,2019,0.037659607952483055,0.04152893050878356,0.03404559400972005
5,194,3,27,589,2,2019,0.07411430529018624,0.07919844523227144,0.0687317993087138
5,162,3,27,491,2,2019,0.060800470789392165,0.06442494501906686,0.05754141982378918
5,351,3,27,1029,2,2019,0.0068816485667909,0.008070934043876418,0.005898914780852396
5,153,3,27,589,2,2019,0.11032129914706794,0.11777070458320753,0.10336913844302753
5,182,3,27,509,2,2019,0.015358991298320362,0.016330376134233673,0.014427632411914406
5,194,3,27,1029,2,2019,0.005477655362751001,0.0073887282657609755,0.003953118195662364
5,66,3,27,509,2,2019,0.03181501448185114,0.03370509670850533,0.030000365740121403
5,94,3,27,976,2,2019,0.0466651359992089,0.05256491931279124,0.04148997603656993
5,55,3,27,491,2,2019,0.0755154033170637,0.0798369745751578,0.07135220923484874
5,205,3,27,976,2,2019,0.04151031697213889,0.04545856421671151,0.03764850875916632
5,162,3,27,589,2,2019,0.08496464914125912,0.09084047420792642,0.07881889630111949
5,393,3,27,491,2,2019,0.06373981463199047,0.06693762613376389,0.06059986578141788
5,43,3,27,491,2,2019,0.07739007605803777,0.08201001411500772,0.07301255904764396
5,20,3,27,976,2,2019,0.04770293763105155,0.05189179742769668,0.04372735566324844
5,19,3,27,509,2,2019,0.02565306692364311,0.027304215070833814,0.02412127092944737
5,216,3,27,491,2,2019,0.06682872557974838,0.07220896474205675,0.062236812819758874
5,95,3,27,491,2,2019,0.06090342786642467,0.06408876396421309,0.05762410987039762
5,95,3,27,509,2,2019,0.04285375777669873,0.045355029244723656,0.04042995465944018
5,153,3,27,509,2,2019,0.021254004784636116,0.022505969835437286,0.020032393491863157
5,182,3,27,491,2,2019,0.0702398889326783,0.07623088387067274,0.06479106319849279
5,393,3,27,589,2,2019,0.10479532962109794,0.11198611350139401,0.09777115074998954
5,206,3,27,976,2,2019,0.037315611902676925,0.04129822219973618,0.03361290559232328
5,53,3,27,509,2,2019,0.031065153092515816,0.03270113404457804,0.029487569830185065
5,185,3,27,509,2,2019,0.018617929404220943,0.020015481263916293,0.017440148649619295
5,149,3,27,1029,2,2019,0.008390505314002462,0.009620860910572543,0.007230816472813734
5,216,3,27,509,2,2019,0.017908111864226715,0.018956793826451743,0.016850946149791334
5,216,3,27,589,2,2019,0.06527118580541988,0.06971678578074741,0.06070259903779051
5,172,3,27,976,2,2019,0.05450808877364601,0.06052916342250226,0.049058000694336495
5,130,3,27,1029,2,2019,0.007813618429220104,0.008975974622051524,0.006763269269984523
5,162,3,27,976,2,2019,0.0527937771244557,0.05787173939698864,0.0480275858549688
5,43,3,27,589,2,2019,0.07934378152688873,0.08456442553688916,0.07386856069785928
5,95,3,27,1029,2,2019,0.02215713924417466,0.025866446040088392,0.018861013379600076
5,117,3,27,491,2,2019,0.07302043658794356,0.07743891517021222,0.06900157947801981
5,88,3,27,491,2,2019,0.0577981551451435,0.06129710211835889,0.05424201517293492
5,194,3,27,976,2,2019,0.05233454100724997,0.05790437037399779,0.047297104373642845
5,95,3,27,589,2,2019,0.057052764965525984,0.06090797684588096,0.053048105165486754
5,195,3,27,491,2,2019,0.06421315889773346,0.06901565256502393,0.060018499721768995
5,182,3,27,589,2,2019,0.0940164232028708,0.12171864817628963,0.07319570403544094
5,161,3,27,976,2,2019,0.047224259880914346,0.051553479214846355,0.04342297825727806
5,206,3,27,491,2,2019,0.07056569780923627,0.07636841310937537,0.06567684459455789
5,396,3,27,491,2,2019,0.06662337796435043,0.07101996853545621,0.062477309745734746
5,173,3,27,491,2,2019,0.06615997672913587,0.07134063896497325,0.06167338333302988
5,217,3,27,491,2,2019,0.07080250021268274,0.07646774613599469,0.06570241189885198
5,205,3,27,1029,2,2019,0.003243790489740758,0.004123551035213883,0.0024801471410187672
5,117,3,27,589,2,2019,0.09288932508929809,0.0985055469759299,0.08679112071988855
5,19,3,27,1029,2,2019,0.003877607330950313,0.004787888241280783,0.002803314802622184
5,396,3,27,589,2,2019,0.058713851065315466,0.06268231789931276,0.05437274020140337
5,217,3,27,589,2,2019,0.06551249280988614,0.06991674750681093,0.060984618813680565
5,195,3,27,589,2,2019,0.07292550127163343,0.07799138614600269,0.06758779049365744
5,207,3,27,491,2,2019,0.06714405005702923,0.07244927690623999,0.0624907143412515
5,163,3,27,509,2,2019,0.0347788339842064,0.03679907672874701,0.0327369105227352
5,206,3,27,509,2,2019,0.020609164252901557,0.021944100724237702,0.01936163208953738
5,206,3,27,589,2,2019,0.06740080747304798,0.07211337055504614,0.06269898625145162
5,173,3,27,589,2,2019,0.06839604934461908,0.07317627867874912,0.06362938245803215
5,141,3,27,1029,2,2019,0.005303349837769101,0.0068373834442975396,0.004022411606631422
5,84,3,27,1029,2,2019,0.024070654194079798,0.030137629979165446,0.019236509561636708
5,195,3,27,509,2,2019,0.02266561044385456,0.024108843915717507,0.02127501993955691
5,95,3,27,976,2,2019,0.08729398893462684,0.09772042022689871,0.07846281226693798
5,206,3,27,1029,2,2019,0.002809077028709037,0.0035188787531735197,0.0021435325025908002
5,182,3,27,976,2,2019,0.040020676454094524,0.044479979437725255,0.03613315636834307
5,128,3,27,1029,2,2019,0.005710433340299364,0.007148101538566131,0.004479659965199382
5,182,3,27,1029,2,2019,0.004440038569916122,0.0055559453560530365,0.003397156031999075
5,393,3,27,976,2,2019,0.08850340235444475,0.09694407643874488,0.0807864785525528
5,207,3,27,589,2,2019,0.06741117094537467,0.07202460484709512,0.06264614643719105
5,173,3,27,509,2,2019,0.016674103713850776,0.017870500653976502,0.015579493691098543
5,216,3,27,976,2,2019,0.05418035408117323,0.06015097230953314,0.04867995196713694
5,393,3,27,1029,2,2019,0.017283339496939887,0.021237770772652265,0.01409966048946644
5,217,3,27,976,2,2019,0.02455245563191191,0.02709593747852841,0.02207409220050828
5,162,3,27,509,2,2019,0.03328508766197909,0.03532880220918024,0.031360315273403945
5,140,3,27,1029,2,2019,0.008672502998596808,0.010416169248183733,0.007160490239741979
5,51,3,27,1029,2,2019,0.013028871963929062,0.015192718477107412,0.011187786649044582
5,43,3,27,976,2,2019,0.03354457143666758,0.03746346215711559,0.029867386549368213
5,195,3,27,1029,2,2019,0.005817614059381066,0.00782791258958946,0.004364736481718478
