1,34,235,167.571,4,2704,85,0,13,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,35,190,170.143,4.714,2894,90,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,36,330,199.571,5,3224,95,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,37,168,206.143,6.286,3392,104,0,9,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,38,171,198.857,6,3563,106,0,2,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,39,215,206.143,5.857,3778,109,0,3,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,40,255,223.429,6.143,4033,115,0,6,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,41,369,242.571,5,4402,120,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,42,285,256.143,4.571,4687,122,0,2,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,43,280,249,4.571,4967,127,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,44,259,262,3.714,5226,130,0,3,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,45,113,253.714,4.286,5339,136,0,6,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,46,1063,374.857,8.429,6402,168,0,32,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,47,0,338.429,7.571,6402,168,0,0,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,48,262,323.143,7,6664,169,0,1,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,49,408,340.714,7.286,7072,173,0,4,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,50,581,383.714,7.286,7653,178,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,51,492,417,8.143,8145,187,0,9,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,52,531,476.714,8.143,8676,193,0,6,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,53,540,402,5.286,9216,205,0,12,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,54,782,513.714,6.857,9998,216,0,11,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,55,584,559.714,7,10582,218,0,2,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,56,591,585.857,6.571,11173,219,0,1,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,57,658,596.857,6,11831,220,0,1,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,58,625,615.857,5.714,12456,227,0,7,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,59,580,622.857,6,13036,235,0,8,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,60,623,634.714,5.857,13659,246,0,11,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,61,866,646.714,4.714,14525,249,0,3,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,62,680,660.429,5.571,15205,257,0,8,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,63,545,653.857,6.571,15750,265,0,8,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,64,759,668.286,7.143,16509,270,0,5,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,65,758,687.286,9.571,17267,294,0,24,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,66,787,716.857,9.286,18054,300,0,6,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,67,915,758.571,9,18969,309,0,9,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,68,582,718,11.143,19551,327,0,18,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,69,791,733.857,14.286,20342,357,0,30,0,84.26,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,70,575,738.143,14.857,20917,369,0,12,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,71,542,707.143,16.286,21459,384,0,15,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,72,684,696.571,15.857,22143,405,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,73,747,690.857,18,22890,426,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,74,656,653.857,19.571,23546,446,0,20,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,75,556,650.143,17.714,24102,451,0,5,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,76,664,632,16.286,24766,471,0,20,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,77,761,658.571,15.571,25527,478,0,7,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,78,783,693,15.286,26310,491,0,13,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,79,564,675.857,14.143,26874,504,0,13,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,80,658,663.143,17.143,27532,546,0,42,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,81,346,618.857,14.571,27878,548,0,2,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,82,546,617.429,16.857,28424,569,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,83,409,581,15.714,28833,581,0,12,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,84,310,516.571,17.143,29143,598,0,17,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,85,338,453,18.143,29481,618,0,20,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,86,234,405.857,19.286,29715,639,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,87,460,377.571,18.429,30175,675,0,36,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,88,276,367.571,19.286,30451,683,0,8,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,89,165,313.143,19.143,30616,703,0,20,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,90,351,304.857,20,30967,721,0,18,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,91,271,299.286,19.286,31238,733,0,12,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,92,279,290.857,18.286,31517,746,0,13,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,93,319,303,19.286,31836,774,0,28,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,94,186,263.857,18.857,32022,807,0,33,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,95,302,267.571,19.429,32324,819,0,12,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,96,348,293.714,17.571,32672,826,0,7,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,97,279,283.429,20.429,32951,864,0,38,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,98,433,306.571,26.714,33384,920,0,56,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,99,210,296.714,27.143,33594,936,0,16,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,100,59,259.571,23.286,33653,937,0,1,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,101,255,269.429,21.429,33908,957,0,20,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,102,458,291.714,25,34366,994,0,37,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,103,85,254.143,26.286,34451,1010,0,16,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,104,0,214.286,20.857,34451,1010,0,0,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,105,4,153,13.143,34455,1012,0,2,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,106,285,163.714,15.571,34740,1045,0,33,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,107,254,191.571,22.429,34994,1094,0,49,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,108,76,166,22.571,35070,1115,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,109,219,131.857,21.857,35289,1147,0,32,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,110,12,121.429,22,35301,1164,0,17,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,111,174,146.286,24.429,35475,1181,0,17,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,112,140,165.714,24.857,35615,1186,0,5,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,113,112,141,20.714,35727,1190,0,4,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,114,188,131.571,16.714,35915,1211,0,21,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,115,13,122.571,13.714,35928,1211,0,0,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,116,108,106.714,14.143,36036,1246,0,35,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,117,121,122.286,13.571,36157,1259,0,13,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,118,106,112.571,12.571,36263,1269,0,10,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,119,105,107.571,12,36368,1270,0,1,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,120,103,106.286,11.571,36471,1271,0,1,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,121,0,79.429,8.571,36471,1271,0,0,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,122,71,87.714,8.571,36542,1271,0,0,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,123,168,96.286,5.286,36710,1283,0,12,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,124,0,79,3.429,36710,1283,0,0,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,125,0,63.857,2.143,36710,1284,0,1,0,78.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,126,37,54.143,2.571,36747,1288,0,4,0,75,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,127,82,51.143,3.286,36829,1294,0,6,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,128,67,60.714,3.857,36896,1298,0,4,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,129,41,56.429,3.857,36937,1298,0,0,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,130,78,43.571,3.429,37015,1307,0,9,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,131,39,49.143,4.143,37054,1312,0,5,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,132,0,49.143,4,37054,1312,0,0,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,133,0,43.857,3.429,37054,1312,0,0,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,134,215,62.857,7.143,37269,1344,0,32,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,135,76,64.143,8,37345,1354,0,10,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,136,79,69.571,9.286,37424,1363,0,9,0,71.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,137,7,59.429,8,37431,1363,0,0,0,60.19,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,138,120,71,8.286,37551,1370,0,7,0,60.19,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,139,45,77.429,9,37596,1375,0,5,0,60.19,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,140,3,77.857,9,37599,1375,0,0,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,141,0,47.143,4.429,37599,1375,0,0,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,142,160,59.143,4.143,37759,1383,0,8,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,143,97,61.714,3.143,37856,1385,0,2,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,144,38,66.143,3.143,37894,1385,0,0,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,145,105,64,2.429,37999,1387,0,2,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,146,0,57.571,1.714,37999,1387,0,0,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,147,71,67.286,3.143,38070,1397,0,10,0,48.15,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,148,1,67.429,3.143,38071,1397,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,149,55,52.429,2.571,38126,1401,0,4,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,150,3,39,2.286,38129,1401,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,151,11,35.143,2.429,38140,1402,0,1,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,152,3,20.571,2.143,38143,1402,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,153,19,23.286,2.143,38162,1402,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,154,34,18,1.286,38196,1406,0,4,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,155,9,19.143,1.286,38205,1406,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,156,38,16.714,1.143,38243,1409,0,3,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,157,45,22.714,1.286,38288,1410,0,1,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,158,16,23.429,1.143,38304,1410,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,159,20,25.857,1.143,38324,1410,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,160,74,33.714,1.429,38398,1412,0,2,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,161,96,42.571,1.286,38494,1415,0,3,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,162,26,45,1.714,38520,1418,0,3,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,163,24,43,1.571,38544,1420,0,2,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,164,28,40.571,1.429,38572,1420,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,165,34,43.143,1.429,38606,1420,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,166,35,45.286,1.429,38641,1420,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,167,75,45.429,1.143,38716,1420,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,168,99,45.857,1.571,38815,1426,0,6,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,169,40,47.857,2.571,38855,1436,0,10,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,170,17,46.857,2.286,38872,1436,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,171,0,42.857,2.286,38872,1436,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,172,47,44.714,2.429,38919,1437,0,1,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,173,125,57.571,3,39044,1441,0,4,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,174,0,46.857,3,39044,1441,0,0,0,21.3,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,175,30,37,2.571,39074,1444,0,3,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,176,71,41.429,1.429,39145,1446,0,2,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,177,25,42.571,2.143,39170,1451,0,5,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,178,16,44.857,2.143,39186,1451,0,0,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,179,6,39,2.286,39192,1453,0,2,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,180,35,26.143,1.714,39227,1453,0,0,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,181,0,26.143,1.714,39227,1453,0,0,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,182,12,23.571,1.714,39239,1456,0,3,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,183,15,15.571,1.714,39254,1458,0,2,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,184,14,14,1,39268,1458,0,0,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,185,17,14.143,1,39285,1458,0,0,0,28.7,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,186,5,14,0.714,39290,1458,0,0,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,187,7,10,1.286,39297,1462,0,4,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,188,44,16.286,1.286,39341,1462,0,0,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,189,145,35.286,1.571,39486,1467,0,5,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,190,62,42,1.571,39548,1469,0,2,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,191,68,49.714,1.714,39616,1470,0,1,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,192,77,58.286,2,39693,1472,0,2,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,193,10,59,2.143,39703,1473,0,1,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,194,0,58,1.571,39703,1473,0,0,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,195,96,65.429,2.143,39799,1477,0,4,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,196,129,63.143,1.857,39928,1480,0,3,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,197,66,63.714,1.571,39994,1480,0,0,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,198,32,58.571,1.571,40026,1481,0,1,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,199,0,47.571,1.286,40026,1481,0,0,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,200,47,52.857,1.714,40073,1485,0,4,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,201,68,62.571,2.143,40141,1488,0,3,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,202,59,57.286,2.143,40200,1492,0,4,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,203,87,51.286,2.429,40287,1497,0,5,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
1,204,88,54.429,2.714,40375,1499,0,2,0,25,38928341,54.422,18.6,2.581,1803.987,597.029,9.59,0.498
2,1,20,17.143,1.429,243,15,0,3,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,2,16,16.143,1.429,259,15,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,3,18,14.714,1.429,277,16,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,4,27,16.857,1.143,304,17,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,5,29,19.429,1.286,333,19,0,2,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,6,28,21.286,1.571,361,21,0,2,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,7,16,22,1.429,377,22,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,8,6,20,1,383,22,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,9,17,20.143,1,400,22,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,10,9,18.857,1,409,23,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,11,7,16,0.857,416,23,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,12,17,14.286,0.571,433,23,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,13,13,12.143,0.286,446,23,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,14,21,12.857,0.143,467,23,0,0,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,15,8,13.143,0.286,475,24,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,16,19,13.429,0.429,494,25,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,17,24,15.571,0.429,518,26,0,1,0,84.26,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,18,21,17.571,0.429,539,26,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,19,9,16.429,0.429,548,26,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,20,14,16.571,0.429,562,26,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,21,22,16.714,0.429,584,26,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,22,25,19.143,0.286,609,26,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,23,25,20,0.286,634,27,0,1,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
2,24,29,20.714,0.143,663,27,0,0,0,89.81,2877800,104.871,38,13.188,11803.431,304.195,10.08,0.785
